id,url_product,name_product,price,img_product,cpu_name,gpu,ram_info,ram_type,max_ram_upgrade,storage_capacity,display_size,panel_type,resolution,color_gamut,refresh_rate,display_technology,port,webcam,battery_specifications,physical_dimensions,material,release_year
358072,https://www.thegioididong.com/laptop/hp-omnibook-5-ai-16-af1052tu-ultra-7-255u-c1mn6pa,HP OmniBook 5 AI 16 af1052TU Ultra 7 255U (C1MN6PA),33.690.000₫,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/358072/hp-omnibook-5-ai-16-af1052tu-ultra-7-255u-c1mn6pa-thumb-638965547577598508-600x600.jpg,,"Card tích hợp, - Intel Graphics",32 GB,LPDDR5X (Onboard),32 GB,"512 GB SSD PCIe M.2 (2280) (Có thể tháo rời, lắp thanh khác tối đa 1 TB (2280))","16""",IPS,WUXGA (1920 x 1200),62.5% sRGB,Hãng không công bố,Chống chói Anti Glare,"1 x USB 3.2, 1 x USB 3.2, Jack tai nghe 3.5 mm, HDMI, 2 x USB Type-C 3.2 Gen 2 (hỗ trợ DisplayPort, Power delivery, HP Sleep and Charge)",HP True Vision FHD IR camera with array microphones,"3-cell Li-Po, 59.16 Wh",Dài 357.7 mm - Rộng 254.8 mm - Dày 17.9 mm - 1.77 kg,Vỏ kim loại,2025
358077,https://www.thegioididong.com/laptop/hp-omnibook-5-flip-14-fp0055tu-core-7-150u-bz7q4pa,HP OmniBook 5 Flip 14 fp0055TU Core 7 150U (BZ7Q4PA),31.790.000₫,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/358077/hp-omnibook-5-flip-14-fp0055tu-core-7-150u-bz7q4pa-thumb-2-639029105575189292-600x600.jpg,,"Card tích hợp, - Intel Graphics",24 GB,LPDDR5 (Onboard),Không hỗ trợ nâng cấp,"512 GB SSD PCIe M.2 (2280) (Có thể tháo rời, lắp thanh khác tối đa 1 TB (2280))","14""",IPS,WUXGA (1920 x 1200),62.5% sRGB,Hãng không công bố,300 nits,"1 x USB 3.2, 1 x USB 3.2, 1 x Headphone/ Microphone combo audio jack, HDMI, 2 x USB Type-C 3.2 Gen 2 (hỗ trợ DisplayPort, Power delivery, HP Sleep and Charge)",Camera IR 5 MP,"4-cell Li-Po, 68 Wh",Dài 313 mm - Rộng 219.9 mm - Dày 18.4 mm - 1.62 kg,Vỏ kim loại,2025
358076,https://www.thegioididong.com/laptop/hp-omnibook-x-flip-14-fm0076tu-ultra-7-258v-bz7p6pa,HP OmniBook X Flip 14 fm0076TU Ultra 7 258V (BZ7P6PA),39.390.000₫,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/358076/hp-omnibook-x-flip-14-fm0076tu-ultra-7-258v-bz7p6pa-thumb-638966518216436696-600x600.jpg,,"Card tích hợp, - Intel Arc 140V",32 GB,LPDDR5X (Onboard),Không hỗ trợ nâng cấp,"512 GB SSD M.2 PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB (2280))","14""",IPS,WUXGA (1920 x 1200),62.5% sRGB,Hãng không công bố,400 nits,"2 x USB 3.2 gen 2, 1 x Headphone/ Microphone combo audio jack, HDMI, 1 x Thunderbolt 4 (hỗ trợ truyền dữ liệu, Power Delivery, DisplayPort, HP Sleep and Charge), 1 x USB Type-C 3.2 Gen 2 (hỗ trợ Power Delivery,DisplayPort,HP Sleep and Charge)",Camera IR 5 MP,"3-cell Li-Po, 59.16 Wh",Dài 313 mm - Rộng 218.5 mm - Dày 14.6 mm - 1.38 kg,Vỏ kim loại,2025
342720,https://www.thegioididong.com/laptop/hp-gaming-omen-16-am0129tx-ultra-7-255h-bx9d1pa,HP Gaming OMEN 16 am0129TX Ultra 7 255H (BX9D1PA),49.090.000₫,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/342720/hp-gaming-omen-16-am0129tx-ultra-7-255h-bx9d1pa-thumb-2-638978730350036738-600x600.jpg,,"Card rời, - NVIDIA GeForce RTX 5070, 8 GB",32 GB,DDR5 (1 khe 16 GB + 1 khe 16 GB),32 GB,"Hỗ trợ thêm 1 khe cắm SSD M.2 PCIe mở rộng (nâng cấp tối đa 1 TB (2280)), 512 GB SSD PCIe M.2 (2280) (Có thể tháo rời, lắp thanh khác tối đa 1 TB (2280))","16""",IPS,WUXGA (1920 x 1200),100% sRGB,165 Hz,"Chống chói Anti Glare, 400 nits","2 x USB 3.2, 1 x USB 3.2, Jack tai nghe 3.5 mm, HDMI, LAN (RJ45), 1 x USB Type-C 3.2 Gen 2 (hỗ trợ Power Delivery,DisplayPort,HP Sleep and Charge)",HP True Vision 1080p FHD camera,"6-cell Li-Po, 83 Wh",Dài 357.5 mm - Rộng 269 mm - Dày 25.4 mm - 2.43 kg,Vỏ nhựa,2025
361726,https://www.thegioididong.com/laptop/hp-omnibook-7-14-fs0043tu-core-5-210h-c1mn3pa,HP OmniBook 7 14 fs0043TU Core 5 210H (C1MN3PA),27.190.000₫,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/361726/hp-omnibook-7-14-fs0043tu-core-5-210h-c1mn3pa-thumb-639047771451788022-600x600.jpg,,"Card tích hợp, - Intel UHD XE",16 GB,LPDDR5 (Onboard),Không hỗ trợ nâng cấp,"512 GB SSD M.2 NVMe PCIe 4.0 (Có thể tháo ra, lắp thanh khác tối đa 1 TB), Hỗ trợ thêm 1 khe cắm SSD M.2 NVMe PCIe Gen 4 mở rộng (nâng cấp tối đa 1TB)","14""",IPS,2K (1920 x 1200),62.5% sRGB,Hãng không công bố,"Chống chói Anti Glare, 300 nits","1 x USB Type - C (hỗ trợ truyền dữ liệu, Power Delivery 3.1, DisplayPort 1.4a, HP Sleep and Charge), 1 x Thunderbolt 4 with USB Type - C (hỗ trợ truyền dữ liệu, Power Delivery 3.1, DisplayPort 1.4, HP Sleep and Charge), 2 x USB Type-A, 1 x Headphone/microphone combo, HDMI 2.1",Camera IR 5 MP,"4-cell Li-Po, 68 Wh",Dài 314 mm - Rộng 226.5 mm - Dày 14.9 mm - 1.41 kg,Vỏ kim loại,2025
337041,https://www.thegioididong.com/laptop/hp-pavilion-16-af0052tu-ultra-7-ay8c1pa,HP Pavilion 16 af0052TU Ultra 7 155U (AY8C1PA),26.490.000₫,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/337041/hp-pavilion-16-af0052tu-ultra-7-ay8c1pa-638900880383354075-600x600.jpg,,"Card tích hợp, - Intel Graphics",16 GB,LPDDR5 (Onboard),Không hỗ trợ nâng cấp,"1 TB SSD M.2 PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)","16""",IPS,WUXGA (1920 x 1200),62.5% sRGB,Hãng không công bố,"Chống chói Anti Glare, 300 nits","2 x USB 3.2, HDMI, 1 x Headphone/microphone combo, 2 x USB Type-C (Power Delivery and DisplayPort)",Full HD Webcam,"3-cell Li-ion, 59 Wh",Dài 357.7 mm - Rộng 254.8 mm - Dày 17.9 mm - 1.77 kg,Vỏ nhựa,2024
342721,https://www.thegioididong.com/laptop/hp-gaming-omen-16-am0127tx-i9-14900hx-bx8y0pa,HP Gaming OMEN 16 am0127TX i9 14900HX (BX8Y0PA),60.690.000₫,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/342721/hp-gaming-omen-16-am0127tx-i9-14900hx-bx8y0pa-thumb-2-638920604990236905-600x600.jpg,,"Card rời, - NVIDIA GeForce RTX 5070, 8 GB",32 GB,DDR5 (1 khe 16 GB + 1 khe 16 GB),32 GB,"Hỗ trợ thêm 1 khe cắm SSD M.2 PCIe mở rộng (nâng cấp tối đa 1 TB (2280)), 512 GB SSD PCIe M.2 (2280) (Có thể tháo rời, lắp thanh khác tối đa 1 TB (2280))","16""",IPS,WUXGA (1920 x 1200),100% sRGB,165 Hz,"Chống chói Anti Glare, 400 nits","2 x USB 3.2, 1 x USB 3.2, Jack tai nghe 3.5 mm, HDMI, LAN (RJ45), 1 x USB Type-C 3.2 Gen 2 (hỗ trợ Power Delivery,DisplayPort,HP Sleep and Charge)",HP True Vision 1080p FHD camera,"6-cell Li-Po, 83 Wh",Dài 357.5 mm - Rộng 269 mm - Dày 25.4 mm - 2.43 kg,Vỏ nhựa,2025
337042,https://www.thegioididong.com/laptop/hp-pavilion-16-af0053tu-ultra-7-ay8c2pa,HP Pavilion 16 af0053TU Ultra 7 155U (AY8C2PA),25.490.000₫,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/337042/hp-pavilion-16-af0053tu-ultra-7-ay8c2pa-thumb-638828178123952574-600x600.jpg,,"Card tích hợp, - Intel Graphics",16 GB,LPDDR5 (Onboard),Không hỗ trợ nâng cấp,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)","16""",IPS,WUXGA (1920 x 1200),62.5% sRGB,Hãng không công bố,"Chống chói Anti Glare, 300 nits","2 x USB 3.2, HDMI, 1 x Headphone/microphone combo, 2 x USB Type-C (Power Delivery and DisplayPort)",Full HD Webcam,"3-cell Li-ion, 59 Wh",Dài 357.7 mm - Rộng 254.8 mm - Dày 17.9 mm - 1.7 kg,Vỏ kim loại,2024
358120,https://www.thegioididong.com/laptop/hp-omnibook-5-16-ag1069au-r5-ai-340-bz7t1pa,HP OmniBook 5 16 ag1069AU R5 AI 340 (BZ7T1PA),26.190.000₫,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/358120/hp-omnibook-5-16-ag1069au-r5-ai-340-bz7t1pa-thumb-638966581010858825-600x600.jpg,,"Card tích hợp, - AMD Radeon 840M Graphics",16 GB,LPDDR5 (Onboard),16 GB,512 GB SSD NVMe M.2 PCle Gen 4,"16""",IPS,WUXGA (1920 x 1200),62.5% sRGB,Hãng không công bố,"Chống chói Anti Glare, 300 nits","2 x USB Type-C (hỗ trợ truyền dữ liệu, DisplayPort 2.1, Power delivery 3.1, HP Sleep and Charge), 2 x USB Type-A, 1 x Headphone/microphone combo, HDMI 2.1","HP True Vision 1080p FHD camera, Camera IR","3-cell Li-Po, 59 Wh",Dài 357.7 mm - Rộng 254.8 mm - Dày 17.9 mm - 1.79 kg,Vỏ nhựa,2025
327406,https://www.thegioididong.com/laptop/hp-probook-450-g10-i5-9h1n5pt,HP Probook 450 G10 i5 1335U (9H1N5PT),20.990.000₫,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/327406/hp-probook-450-g10-i5-9h1n5pt-170225-110838-638-600x600.jpg,,"Card tích hợp, - Intel UHD Graphics (Iris Xe Graphics chỉ hoạt động với RAM kênh đôi)",16 GB,DDR4 (1 khe 16 GB + 1 khe rời),32 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)","15.6""",IPS,Full HD (1920 x 1080),45% NTSC,60Hz,Chống chói Anti Glare,"2 x USB 3.2, HDMI, 1 x Headphone/microphone combo, LAN (RJ45), 2 x USB Type-C (Power Delivery and DisplayPort)",HD webcam,"3-cell, 51Wh",Dài 359.4 mm - Rộng 233.9 mm - Dày 19.9 mm - 1.72 kg,Vỏ kim loại,2023
341269,https://www.thegioididong.com/laptop/hp-omnibook-uf-14-fh0097tu-ultra-7-258v-bz7s3pa,HP OmniBook UF 14 fh0097TU Ultra 7 258V (BZ7S3PA),56.590.000₫,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/341269/hp-omnibook-uf-14-fh0097tu-ultra-7-258v-bz7s3pa-thumb-2-638978692991283064-600x600.jpg,,"Card tích hợp, - Intel Arc 140V",32 GB,LPDDR5X (Onboard),Không hỗ trợ nâng cấp,"1 TB SSD M.2 PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)","14""",OLED,2.8K (2880 x 1800) - OLED,100% DCI-P3,120Hz,500 nits (Khi bật HDR),"1 x Headphone/microphone combo, 1 x USB Type-C 3.2 (hỗ trợ Power Delivery và DisplayPort), 2 x Thunderbolt 4 (hỗ trợ Power Delivery, DisplayPort)",Camera IR 9 MP,"6-cell Li-Po, 64 Wh",Dài 313.7 mm - Rộng 216.2 mm - Dày 14.9 mm - 1.327 kg,Vỏ hợp kim Nhôm,2025
333872,https://www.thegioididong.com/laptop/hp-elitebook-635-aero-g11-r5-a8ws6pt,HP Elitebook 635 Aero G11 R5 8640U (A8WS6PT),24.190.000₫,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/333872/hp-elitebook-635-aero-g11-r5-a8ws6pt-638774639120112172-600x600.jpg,,"Card tích hợp, - AMD Radeon Graphics",16 GB,LPDDR5 (Onboard),Không hỗ trợ nâng cấp,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)","13.3""",IPS,WUXGA (1920 x 1200),100% sRGB,60Hz,"Chống chói Anti Glare, 400 nits","2 x USB 3.2, HDMI, 1 x Headphone/microphone combo, 2 x Thunderbolt 4 (hỗ trợ Power Delivery, DisplayPort)",Camera IR 5 MP,"3-cell, 43Wh",Dài 297.3 mm - Rộng 211.2 mm - Dày 15.1 mm - 0.985 kg,Vỏ kim loại,2024
340478,https://www.thegioididong.com/laptop/hp-pavilion-15-eg3095tu-i5-8c5l6pa-16g,HP Pavilion 15 eg3095TU i5 1335U (8C5L6PA-16G),18.590.000₫,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/340478/hp-pavilion-15-eg3095tu-i5-8c5l6pa-16g-638900133897831058-600x600.jpg,,"Card tích hợp, -, Intel UHD Graphics",16 GB,DDR4 (1 khe 16 GB + 1 khe rời),16 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)","15.6""",IPS,Full HD (1920 x 1080),45% NTSC,Hãng không công bố,"Chống chói Anti Glare, 250 nits","2 x USB 3.2, HDMI, 1 x Headphone/microphone combo, 1 x USB Type-C (hỗ trợ USB Power Delivery, DisplayPort 1.4)",HD webcam,"3 cell, 41.04 Wh",Dài 360.2 mm - Rộng 234 mm - Dày 18 mm - 1.69 kg,Vỏ nhựa - chiếu nghỉ tay bằng kim loại,2023
358081,https://www.thegioididong.com/laptop/hp-omnibook-7-16-az0040tu-core-9-270h-c2dr3pa,HP OmniBook 7 16 az0040TU Core 9 270H (C2DR3PA),40.390.000₫,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/358081/hp-omnibook-7-16-az0040tu-core-9-270h-c2dr3pa-thumb-638966564370747518-600x600.jpg,,"Card tích hợp, - Intel Graphics",32 GB,DDR5 (1 khe 16 GB + 1 khe 16 GB),32 GB,512 GB SSD NVMe M.2 PCle Gen 4,"16""",IPS,WUXGA (1920 x 1200),62.5% sRGB,Hãng không công bố,"Chống chói Anti Glare, 300 nits","1 x USB Type - C (hỗ trợ truyền dữ liệu, Power Delivery 3.1, DisplayPort 1.4a, HP Sleep and Charge), 1 x Thunderbolt 4 with USB Type - C (hỗ trợ truyền dữ liệu, Power Delivery 3.1, DisplayPort 1.4, HP Sleep and Charge), 2 x USB Type-A, 1 x Headphone/microphone combo, HDMI 2.1",Camera IR 5 MP,"4-cell Li-Po, 70 Wh",Dài 357.8 mm - Rộng 254.8 mm - Dày 15 mm - 1.9 kg,Vỏ nhựa,2025
358075,https://www.thegioididong.com/laptop/hp-omnibook-x-flip-14-fk0092au-r5-ai-340-bz7p5pa,HP OmniBook X Flip 14 fk0092AU R5 AI 340 (BZ7P5PA),30.790.000₫,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/358075/hp-omnibook-x-flip-14-fk0092au-r5-ai-340-bz7p5pa-thumb-2-638966508998807586-600x600.jpg,,"Card tích hợp, - AMD Radeon 840M",16 GB,LPDDR5X (Onboard),Không hỗ trợ nâng cấp,"512 GB SSD M.2 PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB (2280))","14""",IPS,WUXGA (1920 x 1200),62.5% sRGB,Hãng không công bố,400 nits,"2 x USB 3.2 gen 2, 2 x USB Type-C (hỗ trợ DisplayPort, Power delivery, HP Sleep and Charge), 1 x Headphone/ Microphone combo audio jack, HDMI",Camera IR 5 MP,"3-cell Li-Po, 59.16 Wh",Dài 313 mm - Rộng 218.5 mm - Dày 14.6 mm - 1.39 kg,Vỏ kim loại,2025
362399,https://www.thegioididong.com/laptop/hp-15-fd1490tu-ultra-7-155h-d0bh5pa,HP 15 fd1490TU Ultra 7 155H (D0BH5PA),26.990.000₫,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/362399/hp-15-fd1490tu-ultra-7-155h-d0bh5pa-thumb-639053713836400288-600x600.jpg,,"Card tích hợp, - Intel Graphics",24 GB,DDR5 (1 khe 24 GB + 1 khe trống),32 GB,"512 GB SSD M.2 PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB (2280))","15.6""",IPS,Full HD (1920 x 1080),62.5% sRGB,Hãng không công bố,"Chống chói Anti Glare, 300 nits","2 x USB 3.2, 1 x USB 3.2 Gen 2 Type-C (hỗ trợ DisplayPort, Power delivery, HP Sleep and Charge), 1 x Headphone/ Microphone combo audio jack, HDMI",HD webcam,"3-cell Li-Po, 41.04 Wh",Dài 359.8 mm - Rộng 236 mm - Dày 18.6 mm - 1.613 kg,Vỏ nhựa,2026
361730,https://www.thegioididong.com/laptop/hp-probook-4-g1q-14-x1-26-100-c40jrat,HP ProBook 4 G1q 14 X1 26 100 (C40JRAT),25.890.000₫,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/361730/hp-probook-4-g1q-14-x1-26-100-c40jrat-thumb-639042970289079162-600x600.jpg,,"Card tích hợp, - Qualcomm Adreno GPU",32 GB,LPDDR5X (Onboard),32 GB,512 GB SSD M.2 NVMe PCIe,"14""",IPS,WUXGA (1920 x 1200),62.5% sRGB,Hãng không công bố,"Chống chói Anti Glare, 300 nits","2 x USB Type-A, 1 x Headphone/ Microphone combo audio jack, LAN (RJ45), HDMI 2.1, 2 x USB Type-C (hỗ trợ USB Power Delivery, DisplayPort 1.4)",Full HD Webcam,"3-cell Li-Po, 56 Wh",Dài 318.6 mm - Rộng 224.3 mm - Dày 17 mm - 1.46 kg,Vỏ nhôm,2025
345508,https://www.thegioididong.com/laptop/hp-elitebook-6-g1i-13-ultra-7-255u-bq9m6p,HP EliteBook 6 G1i 13 Ultra 7 255U (BQ9M6P),31.090.000₫,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/345508/hp-elitebook-6-g1i-13-ultra-7-255u-bq9m6p-thumb-638936199477439480-600x600.jpg,,"Card tích hợp, - Intel Graphics",16 GB,DDR5 (1 khe 16 GB + 1 khe rời),64 GB,"512 GB SSD PCIe M.2 (Có thể tháo ra, lắp thanh khác tối đa 2 TB (2280))","13.3""",IPS,WUXGA (1920 x 1200),62.5% sRGB,Hãng không công bố,"Chống chói Anti Glare, 300 nits","2 x USB 3.2, Jack tai nghe 3.5 mm, HDMI, LAN (RJ45), 2 x USB Type-C 3.2 Gen 2 (hỗ trợ Power Delivery, DisplayPort)",FHD 1080p,"3-cell Li-Po, 56.04 Wh",Dài 303.1 mm - Rộng 215 mm - Dày 17 mm - 1.355 kg,Vỏ nhôm,2025
358795,https://www.thegioididong.com/laptop/hp-omnibook-7-16-az0043tu-core-7-240h-c2cx3pa,HP OmniBook 7 16 az0043TU Core 7 240H (C2CX3PA),37.190.000₫,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/358795/hp-omnibook-7-16-az0043tu-core-7-240h-c2cx3pa-thumb-638983932153003622-600x600.jpg,,"Card tích hợp, - Intel Graphics",32 GB,DDR5 (1 khe 16 GB + 1 khe 16 GB),32 GB,"512 GB SSD M.2 PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB (2280)), Hỗ trợ thêm 1 khe cắm SSD M.2 PCIe (nâng cấp tối đa 1 TB (2230))","16""",IPS,WUXGA (1920 x 1200),62.5% sRGB,Hãng không công bố,"Micro-edge, Chống chói Anti Glare, 300 nits","Jack tai nghe 3.5 mm, 1 x USB-A (hỗ trợ USB 3.2 Gen 1), HDMI, 1 x USB-A (hỗ trợ USB 3.2 Gen 2), 1 x Thunderbolt 4 (hỗ trợ truyền dữ liệu, Power Delivery, DisplayPort, HP Sleep and Charge), 1 x USB Type-C 3.2 Gen 2 (hỗ trợ Power Delivery,DisplayPort,HP Sleep and Charge)",Camera IR 5 MP,"4-cell Li-Po, 70.07 Wh",Dài 357.8 mm - Rộng 254.8 mm - Dày 15 mm - 1.91 kg,Vỏ kim loại,2025
341620,https://www.thegioididong.com/laptop/hp-15-fd1043tu-core-5-120u-9z2w9pa,HP 15 fd1043TU Core 5 120U (9Z2W9PA),18.390.000₫,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/341620/hp-15-fd1043tu-core-5-120u-9z2w9pa-040825-020241-865-600x600.jpg,,"Card tích hợp, -, Intel Iris Xe Graphics",16 GB,DDR4 (1 khe 8 GB + 1 khe 8 GB),32 GB,1 TB SSD NVMe PCIe,"15.6""",IPS,Full HD (1920 x 1080),62.5% sRGB,Hãng không công bố,"Chống chói Anti Glare, 250 nits","Jack tai nghe 3.5 mm, 2 x USB Type-A, 1 x USB-C (hỗ trợ truyền dữ liệu, Power Delivery và DisplayPort 1.2), HDMI 1.4",HD webcam,"3-cell Li-ion, 41 Wh",Dài 359.8 mm - Rộng 236 mm - Dày 18.6 mm - 1.59 kg,Vỏ nhựa,2023
327097,https://www.thegioididong.com/laptop/hp-15-fd1063tu-ultra-5-9z2y1pa,HP 15 fd1063TU Ultra 5 125H (9Z2Y1PA),20.190.000₫,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/327097/hp-15-fd1063tu-ultra-5-9z2y1pa-638763560680832041-600x600.jpg,,"Card tích hợp, - Intel Graphics",16 GB,DDR5 (1 khe 8 GB + 1 khe 8 GB),32 GB,512 GB SSD NVMe PCIe,"15.6""",IPS,Full HD (1920 x 1080),62.5% sRGB,60Hz,"Chống chói Anti Glare, 300 nits","2 x USB Type-A, HDMI, 1 x USB Type-C 3.2 (hỗ trợ USB Power Delivery và DisplayPort 1.2), 1 x Headphone/microphone combo",HD webcam,"3-cell Li-ion, 41 Wh",Dài 359.8 mm - Rộng 236 mm - Dày 18.6 mm - 1.65 kg,Vỏ nhựa,2024
358119,https://www.thegioididong.com/laptop/hp-omnibook-7-14-fr0024tu-ultra-7-255h-c1mn0pa,HP OmniBook 7 14 fr0024TU Ultra 7 255H (C1MN0PA),36.990.000₫,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/358119/hp-omnibook-7-14-fr0024tu-ultra-7-255h-c1mn0pa-thumb-638966575247059616-600x600.jpg,,"Card tích hợp, - Intel Arc 140T",32 GB,LPDDR5 (Onboard),32 GB,512 GB SSD NVMe M.2 PCle Gen 4,"14""",IPS,WUXGA (1920 x 1200),62.5% sRGB,Hãng không công bố,"Chống chói Anti Glare, 300 nits","1 x USB Type - C (hỗ trợ truyền dữ liệu, Power Delivery 3.1, DisplayPort 1.4a, HP Sleep and Charge), 1 x Thunderbolt 4 with USB Type - C (hỗ trợ truyền dữ liệu, Power Delivery 3.1, DisplayPort 2.1,  HP Sleep and Charge), 2 x USB Type-A, 1 x Headphone/microphone combo, HDMI 2.1",Camera IR 5 MP,"4-cell, 68Wh",Dài 314 mm - Rộng 226.5 mm - Dày 14.9 mm - 1.41 kg,Vỏ nhựa,2025
345503,https://www.thegioididong.com/laptop/hp-probook-4-g1i-16-ultra-7-255u-bq5e1pt,HP Probook 4 G1i 16 Ultra 7 255U (BQ5E1PT),30.090.000₫,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/345503/hp-probook-4-g1i-16-ultra-7-255u-bq5e1pt-thumb-638936189634777263-600x600.jpg,,"Card tích hợp, - Intel Graphics",16 GB,DDR5 (1 khe 16 GB + 1 khe rời),32 GB,"512 GB SSD PCIe M.2 (2280) (Có thể tháo rời, lắp thanh khác tối đa 1 TB (2280))","16""",IPS,WUXGA (1920 x 1200),62.5% sRGB,Hãng không công bố,"Chống chói Anti Glare, 300 nits","2 x USB 3.2, Jack tai nghe 3.5 mm, HDMI, LAN (RJ45), 2 x USB Type-C 3.2 Gen 2 (hỗ trợ Power Delivery, DisplayPort)",FHD 1080p,"3-cell Li-Po, 56.04 Wh",Dài 359.4 mm - Rộng 251 mm - Dày 17 mm - 1.853 kg,Vỏ nhôm,2025
341621,https://www.thegioididong.com/laptop/hp-15-fd1037tu-core-7-150u-9z2w5pa?utm_flashsale=1,HP 15 fd1037TU Core 7 150U (9Z2W5PA),21.190.000₫,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/341621/hp-15-fd1037tu-core-7-150u-9z2w5pa-thumb-2-638943948968294518-600x600.jpg,,"Card tích hợp, - Intel Graphics",16 GB,DDR4 (1 khe 8 GB + 1 khe 8 GB),16 GB,1 TB SSD NVMe M.2 PCIe,"15.6""",Hãng không công bố,Full HD (1920 x 1080),62.5% sRGB,Hãng không công bố,"Chống chói Anti Glare, 250 nits","Jack tai nghe 3.5 mm, 2 x USB Type-A, 1 x USB-C (hỗ trợ truyền dữ liệu, Power Delivery và DisplayPort 1.2), HDMI 1.4",HD webcam,"3-cell Li-ion, 41 Wh",Dài 359.8 mm - Rộng 236 mm - Dày 18.6 mm - 1.65 kg,Vỏ nhựa,2025
345506,https://www.thegioididong.com/laptop/hp-elitebook-6-g1i-13-ultra-5-225u-bq9l8pt,HP EliteBook 6 G1i 13 Ultra 5 225U (BQ9L8PT),26.290.000₫,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/345506/hp-elitebook-6-g1i-13-ultra-5-225u-bq9l8pt-thumb-638936194569042982-600x600.jpg,,"Card tích hợp, - Intel Graphics",16 GB,DDR5 (1 khe 16 GB + 1 khe rời),64 GB,"512 GB SSD PCIe M.2 (Có thể tháo ra, lắp thanh khác tối đa 2 TB (2280))","13.3""",IPS,WUXGA (1920 x 1200),62.5% sRGB,Hãng không công bố,"Chống chói Anti Glare, 300 nits","2 x USB 3.2, Jack tai nghe 3.5 mm, HDMI, LAN (RJ45), 2 x USB Type-C 3.2 Gen 2 (hỗ trợ Power Delivery, DisplayPort)",FHD 1080p,"3-cell Li-Po, 56.04 Wh",Dài 303.1 mm - Rộng 215 mm - Dày 17 mm - 1.355 kg,Vỏ nhôm,2025
339556,https://www.thegioididong.com/laptop/hp-elitebook-ultra-g1i-ai-ultra-7-268v-b9fe9pt,HP EliteBook Ultra G1i AI Ultra 7 268V (B9FE9PT),60.190.000₫,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/339556/hp-elitebook-ultra-g1i-ai-ultra-7-268v-b9fe9pt-638900879016571682-600x600.jpg,,"Card tích hợp, - Intel Arc Graphics",32 GB,LPDDR5X (Onboard),Không hỗ trợ nâng cấp,"1 TB SSD M.2 PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)","14""",OLED,2.8K (2880 x 1800) - OLED 16:10,100% DCI-P3,120Hz,400 nits,"1 x USB 3.2, 1 x Headphone/microphone combo, 3 x Thunderbolt 4 with USB Type-C (hỗ trợ USB Power Delivery, DisplayPort 2.1)",Camera IR 9 MP,"6-cell Li-ion, 64 Wh",Dài 313.7 mm - Rộng 217.2 mm - Dày 12.1 mm - 1.19 kg,Vỏ kim loại,2025
